ID;Name;Parent
N02BG05;Viminol;N02BG
N05BA03;Medazepam;N05BA
N06AX01;Oxitriptan;N06AX
N05CC04;Dichloralphenazone;N05CC
N02AJ09;Codeine and other non-opioid analgesics;N02AJ
L04AA31;Teriflunomide;L04AA
J04AB06;Enviomycin;J04AB
H02CA01;Trilostane;H02CA
J01FA12;Rokitamycin;J01FA
C04AX11;Bencyclane;C04AX
D06BA02;Sulfathiazole;D06BA
C03EA07;Cyclopenthiazide and potassium-sparing agents;C03EA
J05AB16;Remdesivir;J05AB
L01EN03;Infigratinib;L01EN
M02AA04;Oxyphenbutazone;M02AA
V04CG02;Betazole;V04CG
L01EX04;Vandetanib;L01EX
L01FF01;Nivolumab;L01FF
N06AX07;Minaprine;N06AX
R02AA02;Dequalinium;R02AA
N02CD03;Fremanezumab;N02CD
V10AX06;Gold (198au) colloidal;V10AX
N01BB06;Cinchocaine;N01BB
C07AB13;Talinolol;C07AB
S01AA27;Cefuroxime;S01AA
R03AL11;Formoterol, glycopyrronium bromide and budesonide;R03AL
C08CA16;Clevidipine;C08CA
G02CC01;Ibuprofen;G02CC
M05BX05;Burosumab;M05BX
L01FD02;Pertuzumab;L01FD
A05BA08;Glycyrrhizic acid;A05BA
V04CE03;Methacetin (13c);V04CE
R05DB17;Droxypropine;R05DB
D07XB04;Fluorometholone;D07XB
V03AB20;Copper sulfate;V03AB
R01AD03;Dexamethasone;R01AD
N05CM19;Suvorexant;N05CM
S02CA07;Fludrocortisone and antiinfectives;S02CA
N06AX27;Esketamine;N06AX
G03XB02;Ulipristal;G03XB
A10BD13;Metformin and alogliptin;A10BD
J01DD54;Ceftriaxone, combinations;J01DD
N05AX17;Pimavanserin;N05AX
L01EL01;Ibrutinib;L01EL
S02AA06;Hydrogen peroxide;S02AA
S01BA15;Fluocinolone acetonide;S01BA
V03AF11;Arginine and lysine;V03AF
D07AC12;Halometasone;D07AC
R03CC07;Pirbuterol;R03CC
C10BX07;Rosuvastatin, amlodipine and lisinopril;C10BX
L01EA02;Dasatinib;L01EA
C10AA08;Pitavastatin;C10AA
N06AF03;Phenelzine;N06AF
R02AD04;Dyclonine;R02AD
S03AA01;Neomycin;S03AA
C07BB12;Nebivolol and thiazides;C07BB
C01DX09;Imolamine;C01DX
D01AC04;Chlormidazole;D01AC
D11AC09;Xenysalate;D11AC
V10XA01;Sodium iodide (131i);V10XA
P01BB52;Chloroquine and proguanil;P01BB
L01EX15;Pexidartinib;L01EX
J04AK06;Delamanid;J04AK
N05AL03;Tiapride;N05AL
V09EX02;Xenon (127xe) gas;V09EX
N01AB02;Chloroform;N01AB
A06AD17;Sodium phosphate;A06AD
S03AA07;Ciprofloxacin;S03AA
D03AX05;Hyaluronic acid;D03AX
L04AA51;Anifrolumab;L04AA
S01EC54;Brinzolamide, combinations;S01EC
R06AX05;Antazoline;R06AX
C01DA38;Tenitramine;C01DA
N04BD03;Safinamide;N04BD
S01AX18;Povidone-iodine;S01AX
N05CA05;Aprobarbital;N05CA
G01AX13;Protiofate;G01AX
A06AC07;Triticum (wheat fibre);A06AC
N03AB04;Mephenytoin;N03AB
A12CE01;Sodium selenate;A12CE
G02CB02;Lisuride;G02CB
C07BG01;Labetalol and thiazides;C07BG
N02AG03;Pethidine and antispasmodics;N02AG
C01CA10;Methoxamine;C01CA
N03AX27;Ganaxolone;N03AX
D10AX05;Dapsone;D10AX
A08AA07;Cathine;A08AA
D11AX05;Magnesium sulfate;D11AX
A06AB09;Bisoxatin;A06AB
J01DH56;Imipenem, cilastatin and relebactam;J01DH
J06BB15;Mumps immunoglobulin;J06BB
N05AE01;Oxypertine;N05AE
R01AC05;Spaglumic acid;R01AC
S01AX15;Propamidine;S01AX
S01BC09;Pranoprofen;S01BC
L01EF02;Ribociclib;L01EF
C10BX03;Atorvastatin and amlodipine;C10BX
M01AE53;Ketoprofen, combinations;M01AE
C10BX09;Rosuvastatin and amlodipine;C10BX
V09EB01;Technetium (99mtc) macrosalb;V09EB
C01CA16;Ibopamine;C01CA
L01EE04;Selumetinib;L01EE
N06AF05;Iproniazide;N06AF
J07AH05;Other meningococcal polyvalent purified polysaccharides antigen;J07AH
N06BX06;Citicoline;N06BX
C01DX51;Itramin tosilate, combinations;C01DX
R03AB02;Isoprenaline;R03AB
R05DB28;Dimethoxanate;R05DB
D11AH06;Crisaborole;D11AH
S01XA04;Potassium iodide;S01XA
A07AB04;Succinylsulfathiazole;A07AB
V03AB31;Prussian blue;V03AB
V10XA03;Iodine (131i) omburtamab;V10XA
B03AB09;Ferric proteinsuccinylate;B03AB
G03FB03;Chlormadinone and estrogen;G03FB
L01FX03;Catumaxomab;L01FX
J01CE08;Benzathine benzylpenicillin;J01CE
C02DB03;Endralazine;C02DB
C03DA03;Canrenone;C03DA
S02AA03;Boric acid;S02AA
M02AA21;Tolmetin;M02AA
A11HA07;Inositol;A11HA
P02CX02;Bephenium;P02CX
D03AX11;Sodium chlorite;D03AX
L01FX09;Mogamulizumab;L01FX
A03AX07;Proxazole;A03AX
R06AC53;Chloropyramine, combinations;R06AC
M01BA03;Acetylsalicylic acid and corticosteroids;M01BA
N07XX15;Inotersen;N07XX
L01EK03;Tivozanib;L01EK
D04AA04;Tripelennamine;D04AA
C01CE01;Amrinone;C01CE
P03AC53;Phenothrin, combinations;P03AC
J04AD03;Ethionamide;J04AD
A01AD07;Amlexanox;A01AD
V09GX05;Ammonia (13n);V09GX
A06AD19;Magnesium citrate;A06AD
C03BA02;Quinethazone;C03BA
J05AJ02;Elvitegravir;J05AJ
L04AA53;Teprotumumab;L04AA
D11AC06;Povidone-iodine;D11AC
V04CD01;Metyrapone;V04CD
A06AH04;Naloxone;A06AH
D08AE01;Hexachlorophene;D08AE
A08AA01;Phentermine;A08AA
V09CX01;Sodium iodohippurate (123i);V09CX
J07BF01;Poliomyelitis oral, monovalent, live attenuated;J07BF
J01DI54;Ceftolozane and beta-lactamase inhibitor;J01DI
R06AX58;Pyrrobutamine, combinations;R06AX
D09AA11;Benzalkonium;D09AA
R05CB04;Eprazinone;R05CB
C09DA10;Fimasartan and diuretics;C09DA
N05BX05;Lavandulae aetheroleum;N05BX
A11DA03;Benfotiamine;A11DA
C01BA12;Lorajmine;C01BA
J04AB01;Cycloserine;J04AB
L01FA01;Rituximab;L01FA
C03EA02;Trichlormethiazide and potassium-sparing agents;C03EA
A01AB08;Neomycin;A01AB
C09DX07;Irbesartan, amlodipine and hydrochlorothiazide;C09DX
J05AG05;Rilpivirine;J05AG
C01DA13;Eritrityl tetranitrate;C01DA
V04CM01;Gonadorelin;V04CM
M01AG03;Flufenamic acid;M01AG
C01CX07;Xamoterol;C01CX
S01AD09;Ganciclovir;S01AD
J01MB06;Cinoxacin;J01MB
N05CC05;Paraldehyde;N05CC
S01JA02;Rose bengal sodium;S01JA
N05AD02;Trifluperidol;N05AD
L04AA32;Apremilast;L04AA
C10AX05;Meglutol;C10AX
L01XX66;Selinexor;L01XX
M01AX17;Nimesulide;M01AX
N06AX02;Tryptophan;N06AX
L01CD03;Paclitaxel poliglumex;L01CD
J05AA01;Metisazone;J05AA
A03AA05;Trimebutine;A03AA
V09FX01;Technetium (99mtc) pertechnetate;V09FX
N02BE71;Paracetamol, combinations with psycholeptics;N02BE
N06AX08;Bifemelane;N06AX
P02CA51;Mebendazole, combinations;P02CA
L01EN04;Futibatinib;L01EN
D05AD01;Trioxysalen;D05AD
S01XA15;Ascorbic acid;S01XA
L01EX05;Regorafenib;L01EX
A02AA05;Magnesium silicate;A02AA
V10AX01;Phosphorous (32p) chromicphosphate colloid;V10AX
L01FF02;Pembrolizumab;L01FF
D04AA15;Bamipine;D04AA
M05BX06;Romosozumab;M05BX
D08AJ10;Decamethoxine;D08AJ
R03AL12;Indacaterol, glycopyrronium bromide and mometasone;R03AL
N01BB07;Etidocaine;N01BB
D06BB12;Sinecatechins;D06BB
C09BX01;Perindopril, amlodipine and indapamide;C09BX
C03BA13;Fenquizone;C03BA
A08AA12;Setmelanotide;A08AA
R03AK02;Isoprenaline and other drugs for obstructive airway diseases;R03AK
R07AX32;Ivacaftor, tezacaftor and elexacaftor;R07AX
S01AA28;Vancomycin;S01AA
R06AA56;Chlorphenoxamine, combinations;R06AA
R05DB01;Benzonatate;R05DB
D01AE04;Undecylenic acid;D01AE
A12CC10;Magnesium oxide;A12CC
M01AB14;Proglumetacin;M01AB
C01EB05;Creatinolfosfate;C01EB
D10AA03;Dexamethasone;D10AA
J07CA09;Diphtheria-haemophilus influenzae b-pertussis-poliomyelitis-tetanus-hepatitis b;J07CA
C01AC01;G-strophanthin;C01AC
R05DB07;Oxolamine;R05DB
C07CB53;Atenolol and other diuretics, combinations;C07CB
N07AX03;Cevimeline;N07AX
J06AA02;Tetanus antitoxin;J06AA
N02BA07;Ethenzamide;N02BA
G01AC30;Oxyquinoline;G01AC
D08AJ57;Octenidine, combinations;D08AJ
C07CA02;Oxprenolol and other diuretics;C07CA
L01FF07;Dostarlimab;L01FF
N02BB02;Metamizole sodium;N02BB
N05AX07;Prothipendyl;N05AX
D07CC05;Fluocinonide and antibiotics;D07CC
S01GX13;Bilastine;S01GX
C03DB02;Triamterene;C03DB
N05BC01;Meprobamate;N05BC
C03EA13;Bendroflumethiazide and potassium-sparing agents;C03EA
L01EL02;Acalabrutinib;L01EL
J01XA03;Telavancin;J01XA
C02BB01;Mecamylamine;C02BB
D02BA02;Octinoxate;D02BA
A12CC30;Magnesium (different salts in combination);A12CC
V09IX07;Fluorocholine(18f);V09IX
L04AA43;Ravulizumab;L04AA
L01EA03;Nilotinib;L01EA
D01AC05;Isoconazole;D01AC
N06AX13;Medifoxamine;N06AX
N06AX19;Gepirone;N06AX
J01CA07;Epicillin;J01CA
S03AA02;Tetracycline;S03AA
D08AG04;Diiodohydroxypropane;D08AG
D03AX06;Becaplermin;D03AX
J05AP02;Telaprevir;J05AP
R03BA06;Triamcinolone;R03BA
A02BX51;Carbenoxolone, combinations excl. psycholeptics;A02BX
V09EX03;Xenon (133xe) gas;V09EX
S03AA08;Chloramphenicol;S03AA
A06AX08;Tenapanor;A06AX
A06AD18;Sorbitol;A06AD
R07AA30;Lung surfactant combinations;R07AA
N05CA06;Secobarbital;N05CA
R05DB12;Bibenzonium bromide;R05DB
G03AC10;Drospirenone;G03AC
N06BC02;Propentofylline;N06BC
R03AK13;Salbutamol and beclometasone;R03AK
C04AX32;Fasudil;C04AX
N05AA05;Triflupromazine;N05AA
V10XX03;Radium (223ra) dichloride;V10XX
N05AL04;Remoxipride;N05AL
A06AC08;Polycarbophil calcium;A06AC
G01AX14;Lactobacillus;G01AX
N04AA05;Profenamine;N04AA
J01GB10;Ribostamycin;J01GB
D07XB05;Dexamethasone;D07XB
D06AX11;Rifaximin;D06AX
A05BA09;Metadoxine;A05BA
J01MA16;Gatifloxacin;J01MA
L01EG01;Temsirolimus;L01EG
B02BD30;Thrombin;B02BD
A03CB31;Hyoscyamine and psycholeptics;A03CB
M03BA03;Methocarbamol;M03BA
R05DB18;Prenoxdiazine;R05DB
N03AG02;Valpromide;N03AG
D04AX01;Doxepin;D04AX
C01DX04;Benziodarone;C01DX
A07BA51;Medicinal charcoal, combinations;A07BA
G03EA01;Methyltestosterone and estrogen;G03EA
J07AJ02;Pertussis, purified antigen;J07AJ
N02BE03;Phenacetin;N02BE
S02AA07;Neomycin;S02AA
N06CA01;Amitriptyline and psycholeptics;N06CA
M02AA25;Aceclofenac;M02AA
D01AC16;Flutrimazole;D01AC
B01AB12;Bemiparin;B01AB
D10AB05;Mesulfen;D10AB
C07CG01;Labetalol and other diuretics;C07CG
A06AB04;Phenolphthalein;A06AB
R03AL01;Fenoterol and ipratropium bromide;R03AL
D04AA14;Clemastine;D04AA
L01XF01;Tretinoin;L01XF
C03CX01;Etozolin;C03CX
G03FA03;Ethisterone and estrogen;G03FA
N05AD07;Benperidol;N05AD
L01BC59;Trifluridine, combinations;L01BC
R03AC10;Carbuterol;R03AC
V09GA02;Technetium (99mtc) tetrofosmin;V09GA
R02AB02;Tyrothricin;R02AB
V09EA01;Technetium (99mtc) pentetic acid;V09EA
S01XA14;Heparin;S01XA
R03AC16;Procaterol;R03AC
D05BB01;Etretinate;D05BB
G04BX13;Dimethyl sulfoxide;G04BX
C03BA12;Clorexolone;C03BA
L01AA10;Melphalan flufenamide;L01AA
C05CX03;Hippocastani semen;C05CX
L01EJ03;Pacritinib;L01EJ
S01AA17;Erythromycin;S01AA
J01RA12;Ciprofloxacin and ornidazole;J01RA
A03AB08;Tridihexethyl;A03AB
V04CX04;Mannitol;V04CX
J04AM04;Thioacetazone and isoniazid;J04AM
A11CC55;Colecalciferol, combinations;A11CC
S01GA53;Xylometazoline, combinations;S01GA
A07AA01;Neomycin;A07AA
C10AD05;Nicotinyl alcohol;C10AD
P01AX52;Emetine, combinations;P01AX
V03AN02;Carbon dioxide;V03AN
M01CB04;Aurothioglucose;M01CB
N04AA10;Mazaticol;N04AA
D08AJ05;Benzoxonium chloride;D08AJ
J04AB05;Rifapentine;J04AB
V03AX03;Cobicistat;V03AX
R05CB14;Neltenexine;R05CB
L02BG01;Aminoglutethimide;L02BG
S02AA12;Rifamycin;S02AA
A12AA30;Calcium laevulate;A12AA
V03AB32;Glutathione;V03AB
S01BB04;Betamethasone and mydriatics;S01BB
J05AH04;Laninamivir;J05AH
R05CA04;Ipecacuanha;R05CA
S01AE08;Besifloxacin;S01AE
N05CE02;Methyprylon;N05CE
D01AA03;Hachimycin;D01AA
A06AG04;Glycerol;A06AG
V04CC01;Sorbitol;V04CC
G03FB04;Megestrol and estrogen;G03FB
V09GA07;Technetium (99mtc) apcitide;V09GA
J07AH06;Meningococcus b, outer membrane vesicle vaccine;J07AH
A07AA07;Amphotericin b;A07AA
C10BA06;Rosuvastatin and ezetimibe;C10BA
C04AX01;Cyclandelate;C04AX
M02AX02;Tolazoline;M02AX
V09IA05;Technetium (99mtc) depreotide;V09IA
R03CC13;Clenbuterol;R03CC
L01CE02;Irinotecan;L01CE
A10BK01;Dapagliflozin;A10BK
D07BB02;Desonide and antiseptics;D07BB
C03AX01;Hydrochlorothiazide, combinations;C03AX
C02CC04;Debrisoquine;C02CC
H01AC04;Sermorelin;H01AC
V08AC10;Calcium iopodate;V08AC
A07XA03;Calcium compounds;A07XA
C01DX15;Cloridarol;C01DX
N06BA03;Metamfetamine;N06BA
S02DA03;Phenazone;S02DA
G03FA05;Methylnortestosterone and estrogen;G03FA
V09FX02;Sodium iodide (123i);V09FX
N05CD15;Nimetazepam;N05CD
S01AA23;Netilmicin;S01AA
S01BA05;Triamcinolone;S01BA
V09GA04;Technetium (99mtc) human albumin;V09GA
N02BG06;Nefopam;N02BG
M05BX01;Ipriflavone;M05BX
D02BB01;Betacarotene;D02BB
R06AA10;Trimethobenzamide;R06AA
P01AR53;Glycobiarsol, combinations;P01AR
R06AX23;Pimethixene;R06AX
A14AA06;Quinbolone;A14AA
J07CA04;Haemophilus influenzae b and poliomyelitis;J07CA
N04BA04;Melevodopa;N04BA
R06AA57;Diphenylpyraline, combinations;R06AA
N03AD02;Phensuximide;N03AD
D08AJ58;Benzethonium chloride, combinations;D08AJ
C09DX02;Valsartan and aliskiren;C09DX
V04CH01;Inulin and other polyfructosans;V04CH
D08AH30;Clioquinol;D08AH
D06BA03;Mafenide;D06BA
D10AB02;Sulfur;D10AB
L01ED01;Crizotinib;L01ED
J06BD02;Motavizumab;J06BD
N05CD10;Quazepam;N05CD
S02BA06;Dexamethasone;S02BA
N02CD04;Ubrogepant;N02CD
M01AX12;Glucosaminoglycan polysulfate;M01AX
J05AR05;Zidovudine, lamivudine and nevirapine;J05AR
H01CC54;Relugolix, estradiol and norethisterone;H01CC
C05CA01;Rutoside;C05CA
D01AE05;Polynoxylin;D01AE
J05AG06;Doravirine;J05AG
C07FX04;Bisoprolol and acetylsalicylic acid;C07FX
R01AA03;Ephedrine;R01AA
R01AX10;Various other nasal preparations in atc;R01AX
J05AB02;Idoxuridine;J05AB
N02BB03;Aminophenazone;N02BB
J01MB01;Rosoxacin;J01MB
S01XA10;Inosine;S01XA
L01DA01;Dactinomycin;L01DA
C10AX06;Omega-3-triglycerides incl. other esters and acids;C10AX
A07AA12;Fidaxomicin;A07AA
D04AA10;Promethazine;D04AA
C01CX08;Levosimendan;C01CX
J01MB07;Flumequine;J01MB
N02AA11;Oxymorphone;N02AA
L01FA02;Ofatumumab;L01FA
C01BA13;Hydroquinidine;C01BA
N06BA05;Pemoline;N06BA
C03EA03;Epitizide and potassium-sparing agents;C03EA
M01AB51;Indometacin, combinations;M01AB
C10BA11;Pravastatin and ezetimibe;C10BA
L01FX15;Belantamab mafodotin;L01FX
A03AA06;Rociverine;A03AA
D10AF07;Minocycline;D10AF
A05AA02;Ursodeoxycholic acid;A05AA
V08AA09;Methiodal;V08AA
A03AB04;Penthienate;A03AB
A03CA07;Ambutonium and psycholeptics;A03CA
R06AX01;Bamipine;R06AX
C08EX01;Lidoflazine;C08EX
C05CA54;Troxerutin, combinations;C05CA
C07CA23;Penbutolol and other diuretics;C07CA
L01EX17;Capmatinib;L01EX
J05AX26;Amenamevir;J05AX
D01AE10;Ethyl hydroxybenzoate;D01AE
S01AB02;Sulfafurazole;S01AB
A05BA04;Citiolone;A05BA
N05CA07;Talbutal;N05CA
R05DB13;Butamirate;R05DB
J06BB06;Rubella immunoglobulin;J06BB
V10XX04;Lutetium (177lu) oxodotreotide;V10XX
C02AA57;Bietaserpine, combinations;C02AA
J02AA02;Hachimycin;J02AA
N05CM15;Methylpentynol;N05CM
C07FB12;Nebivolol and amlodipine;C07FB
J01GB11;Isepamicin;J01GB
R03AK14;Indacaterol and mometasone;R03AK
D10AD05;Motretinide;D10AD
D06AX12;Amikacin;D06AX
J01MA17;Prulifloxacin;J01MA
L01EG02;Everolimus;L01EG
A06AD04;Magnesium sulfate;A06AD
N07XX14;Edaravone;N07XX
R05DB19;Dropropizine;R05DB
N03AG03;Aminobutyric acid;N03AG
N02BG12;Tanezumab;N02BG
N02BE04;Bucetin;N02BE
N06CA02;Melitracen and psycholeptics;N06CA
R07AX02;Ivacaftor;R07AX
N06AA01;Desipramine;N06AA
J04AK07;Thioacetazone;J04AK
J05AP08;Sofosbuvir;J05AP
C03EA14;Butizide and potassium-sparing agents;C03EA
L01EL03;Zanubrutinib;L01EL
L01FD03;Trastuzumab emtansine;L01FD
C10AX17;Evinacumab;C10AX
N05BA24;Bentazepam;N05BA
G03XX01;Prasterone;G03XX
C01DX05;Carbocromen;C01DX
N06AX14;Tianeptine;N06AX
J01AA01;Demeclocycline;J01AA
L01EA04;Bosutinib;L01EA
L01EX11;Quizartinib;L01EX
C02LC51;Clonidine and diuretics, combinations with other drugs;C02LC
C10AB11;Choline fenofibrate;C10AB
M02AA11;Bendazac;M02AA
S01EB06;Neostigmine;S01EB
S03AA03;Polymyxin b;S03AA
J01DC09;Cefmetazole;J01DC
N05AB10;Perazine;N05AB
A16AX30;Sodium benzoate and sodium phenylacetate;A16AX
M01CB05;Aurotioprol;M01CB
N04AA11;Bornaprine;N04AA
C02LE01;Prazosin and diuretics;C02LE
N06DA01;Tacrine;N06DA
J01FG01;Pristinamycin;J01FG
A08AA08;Clobenzorex;A08AA
R01AB02;Naphazoline;R01AB
N06BX16;Pramiracetam;N06BX
J07AH01;Meningococcus a, purified polysaccharides antigen;J07AH
S01AE03;Ciprofloxacin;S01AE
S01XA06;Ethylmorphine;S01XA
D01AA04;Pecilocin;D01AA
N05CE03;Pyrithyldione;N05CE
R01AD57;Tixocortol, combinations;R01AD
C10BA01;Lovastatin and nicotinic acid;C10BA
M02AA31;Loxoprofen;M02AA
S02AA13;Miconazole;S02AA
L01FB01;Inotuzumab ozogamicin;L01FB
R06AX21;Tritoqualine;R06AX
L01XX29;Denileukin diftitox;L01XX
V08AB08;Iopentol;V08AB
C10BA07;Rosuvastatin and omega-3 fatty acids;C10BA
C10BX14;Rosuvastatin, amlodipine and perindopril;C10BX
N07BA04;Cytisinicline;N07BA
M02AX03;Dimethyl sulfoxide;M02AX
C01BA02;Procainamide;C01BA
M01AH03;Valdecoxib;M01AH
R05CA05;Altheae radix;R05CA
N05AE02;Molindone;N05AE
V09IA06;Technetium (99mtc) arcitumomab;V09IA
R03CC14;Reproterol;R03CC
C04AX02;Phenoxybenzamine;C04AX
A06AA01;Liquid paraffin;A06AA
A07XA04;Racecadotril;A07XA
D01AC11;Oxiconazole;D01AC
A06AB05;Castor oil;A06AB
J01DH52;Meropenem and vaborbactam;J01DH
D01AC17;Eberconazole;D01AC
N03AX23;Brivaracetam;N03AX
C01BG01;Moracizine;C01BG
V09EA02;Technetium (99mtc) technegas;V09EA
R03AL02;Salbutamol and ipratropium bromide;R03AL
R06AB56;Dexbrompheniramine, combinations;R06AB
L01ED05;Lorlatinib;L01ED
N02BB01;Phenazone;N02BB
R03AC11;Tulobuterol;R03AC
J01MB05;Oxolinic acid;J01MB
C04AA31;Bamethan;C04AA
V09XX01;Cobalt (57co) cyanocobalamine;V09XX
J01RA13;Norfloxacin and tinidazole;J01RA
S01AA18;Polymyxin b;S01AA
N05CA12;Reposal;N05CA
V04CX05;13c-urea;V04CX
M01AX02;Niflumic acid;M01AX
N02AD02;Phenazocine;N02AD
C01BD04;Dofetilide;C01BD
D05BA03;Bergapten;D05BA
C01EB06;Fosfocreatine;C01EB
H03BX02;Dibromotyrosine;H03BX
D02BA01;Aminobenzoic acid;D02BA
S01BA06;Betamethasone;S01BA
C10BA12;Pravastatin, ezetimibe and fenofibrate;C10BA
L01EM02;Copanlisib;L01EM
S01FA56;Tropicamide, combinations;S01FA
D08AX03;Propanol;D08AX
D05AX01;Fumaric acid;D05AX
G03DC31;Methylestrenolone;G03DC
C07FB07;Bisoprolol and amlodipine;C07FB
V09HA02;Technetium (99mtc) exametazime labelled cells;V09HA
M01AX22;Morniflumate;M01AX
S01AX04;Nitrofural;S01AX
C01CA05;Norfenefrine;C01CA
R06AX32;Sequifenadine;R06AX
M03BX06;Mephenesin;M03BX
L01EC01;Vemurafenib;L01EC
C05AA10;Fluocinolone acetonide;C05AA
L01EB03;Afatinib;L01EB
V10AX03;Dysprosium (165dy) colloid;V10AX
N03AC02;Trimethadione;N03AC
N02BA03;Choline salicylate;N02BA
J01DD08;Cefixime;J01DD
M01AB10;Fentiazac;M01AB
J05AP07;Daclatasvir;J05AP
H02BX01;Methylprednisolone, combinations;H02BX
H05BX03;Doxercalciferol;H05BX
G03GB01;Cyclofenil;G03GB
N02AJ15;Tramadol and other non-opioid analgesics;N02AJ
R01AA13;Tymazoline;R01AA
D02BB02;Afamelanotide;D02BB
R03DB01;Diprophylline and adrenergics;R03DB
D03BA02;Collagenase;D03BA
J04AA02;Sodium aminosalicylate;J04AA
N02AX01;Tilidine;N02AX
G04CX01;Prunus africanae cortex;G04CX
C10AX16;Inclisiran;C10AX
H02AB10;Cortisone;H02AB
C02DC01;Minoxidil;C02DC
D06AX02;Chloramphenicol;D06AX
D05AD02;Methoxsalen;D05AD
J01MA07;Lomefloxacin;J01MA
S01XA26;Riboflavin;S01XA
N02AC01;Dextromoramide;N02AC
N05AC03;Mesoridazine;N05AC
A11CC20;Vitamin d and analog combinations;A11CC
D08AJ59;Dodeclonium bromide, combinations;D08AJ
L01EX06;Masitinib;L01EX
N05CM05;Scopolamine;N05CM
S01CC02;Indometacin and antiinfectives;S01CC
N03AX07;Phenacemide;N03AX
D07XC05;Fluocortolone;D07XC
N05BA14;Pinazepam;N05BA
C03EA04;Altizide and potassium-sparing agents;C03EA
N01BB59;Bupivacaine and meloxicam;N01BB
L01EH01;Lapatinib;L01EH
N01BA02;Procaine;N01BA
L04AA42;Siponimod;L04AA
